Student_ID,WAEC_Subjects,WAEC_Grades,JAMB_Subjects,JAMB_Score,JAMB_Cutoff,Post_UTME_Score,Aggregate_Score,Course_Cutoff,Admitted_Course
eb58a336,"Financial Accounting, Chemistry, Biology, Geography, Civic Education","C6, C4, B3, E8, B2","Geography, Literature in English, Mathematics, Government",286,150,46,58.75,50.63,ND Building Technology
f47cf26a,"Biology, Agricultural Science, Commerce, Civic Education, Literature in English","B3, B2, F9, E8, C6","English Language, Physics, Chemistry, Government",226,150,63,59.75,50,ND Statistics
2f62cde4,"Economics, Agricultural Science, Biology, Government, Chemistry","C4, C4, F9, A1, B3","Mathematics, Biology, Government, Literature in English",293,150,46,59.62,57.38,ND Mechanical Engineering
e8eb449a,"Mathematics, Government, Chemistry, Civic Education, Biology","B2, D7, C4, C5, C4","Economics, Mathematics, Government, Commerce",212,150,86,69.5,50,ND Quantity Surveying
1f5fe3b2,"Economics, Commerce, Agricultural Science, Geography, Financial Accounting","A1, C5, E8, C5, B3","Biology, Mathematics, Literature in English, Geography",291,150,87,79.88,56.13,ND Civil Engineering
1f6c9111,"Chemistry, Biology, Physics, Financial Accounting, Commerce","B3, D7, D7, F9, B3","Government, Economics, Mathematics, Physics",200,150,27,38.5,54,None
fa0e8c7e,"Biology, Civic Education, English Language, Geography, Mathematics","B3, A1, D7, C6, D7","Commerce, Economics, Biology, Mathematics",339,150,90,87.38,59.75,ND Computer Engineering
214c0f98,"Government, Geography, Economics, Chemistry, English Language","A1, C6, F9, C6, B3","Commerce, Biology, Physics, Economics",245,150,88,74.62,57.38,ND Mechanical Engineering
95f4d38c,"Agricultural Science, Government, Literature in English, Physics, Financial Accounting","A1, B2, F9, B3, E8","Physics, Biology, Chemistry, Commerce",281,160,37,53.62,50,B.Sc Biology Education
35fba0f6,"Government, Agricultural Science, Geography, Economics, Physics","A1, C4, B2, B3, E8","Biology, Physics, Geography, Government",187,150,51,48.88,56.13,None
38ec002e,"Agricultural Science, Biology, Government, Commerce, Mathematics","A1, C4, C4, E8, C4","Mathematics, Biology, Chemistry, Government",328,150,87,84.5,59.25,ND Mechatronics Engineering
99519583,"Chemistry, Physics, Mathematics, English Language, Agricultural Science","A1, A1, D7, C6, C6","Economics, Mathematics, Geography, Literature in English",250,150,30,46.25,50,None
97182731,"Physics, Mathematics, Chemistry, Agricultural Science, Literature in English","B2, E8, B2, B3, D7","Biology, Chemistry, Geography, Government",177,150,32,38.12,54,None
9d6973a6,"Economics, Civic Education, English Language, Mathematics, Literature in English","C6, F9, B3, C6, C5","Economics, Chemistry, Literature in English, Mathematics",277,150,23,46.12,61.5,None
590e2b4f,"Economics, Geography, Civic Education, Biology, Government","B3, A1, C5, C4, D7","Chemistry, Geography, Physics, Mathematics",334,160,62,72.75,50,B.Sc Industrial Technical Education
da8a6727,"Physics, Literature in English, Chemistry, Agricultural Science, Government","C6, C4, C5, C4, B2","English Language, Physics, Biology, Mathematics",256,150,46,55,50,ND Library &  Information Science
2263c3e8,"English Language, Economics, Financial Accounting, Government, Geography","C6, B3, D7, A1, A1","Geography, Physics, English Language, Mathematics",211,150,92,72.38,58.5,ND General Art
11ec61fd,"Government, Financial Accounting, Biology, Civic Education, Literature in English","C6, B3, C5, C4, F9","Biology, Geography, Physics, Mathematics",278,150,92,80.75,54.75,ND Marine Engineering
c7437ed4,"Agricultural Science, Literature in English, Physics, Commerce, Mathematics","B2, E8, C5, C4, F9","Physics, Commerce, Literature in English, Biology",231,160,71,64.38,50,B.Sc Biology Education
956c3ced,"Chemistry, Biology, Civic Education, Geography, Physics","B2, F9, C4, E8, B3","Commerce, Economics, Biology, Mathematics",169,150,26,34.12,58,None
71c07daa,"English Language, Chemistry, Physics, Literature in English, Geography","D7, B3, C6, C6, F9","Government, Chemistry, Physics, Geography",191,150,76,61.88,50,ND Quantity Surveying
47fc7c9a,"Government, Commerce, Mathematics, Biology, Chemistry","A1, B2, C6, B3, C4","English Language, Biology, Mathematics, Government",190,150,39,43.25,50,None
e97237b4,"Financial Accounting, English Language, Commerce, Geography, Government","B3, E8, D7, C5, C5","Economics, Literature in English, English Language, Physics",220,150,64,59.5,64.38,None
e830516b,"Geography, Mathematics, Literature in English, Financial Accounting, Government","B3, C4, A1, A1, C5","Mathematics, Literature in English, Chemistry, Physics",254,160,32,47.75,50,None
ce139064,"Civic Education, Mathematics, Biology, Government, Economics","C4, A1, C6, F9, B3","English Language, Biology, Economics, Commerce",152,160,66,52,50,None
f179fa6c,"Chemistry, Agricultural Science, Biology, Financial Accounting, Commerce","F9, D7, B2, F9, C4","Geography, Biology, Mathematics, Commerce",169,150,65,53.62,58,None
1a47e122,"Economics, Financial Accounting, Commerce, Physics, Government","A1, B3, C4, C4, C6","Economics, Chemistry, Literature in English, Government",298,150,98,86.25,56.13,ND Civil Engineering
37f1fd2b,"Literature in English, Commerce, Civic Education, Agricultural Science, English Language","D7, A1, F9, C4, C4","Commerce, Economics, Geography, Chemistry",194,160,80,64.25,50,B.Sc Industrial Technical Education
9f829b0c,"Financial Accounting, Mathematics, Literature in English, Government, Commerce","C5, D7, D7, E8, C6","Geography, Biology, Mathematics, Physics",301,150,22,48.62,50,None
47269bef,"Economics, Commerce, Government, Mathematics, Geography","B3, E8, D7, C6, C4","Commerce, Literature in English, Chemistry, Physics",185,150,27,36.62,64.38,None
88d3d5c8,"Civic Education, Economics, Geography, Government, Commerce","C5, F9, B2, B3, C4","Government, Physics, Chemistry, Economics",294,150,88,80.75,54.88,ND Nutrition & Dietetics
e75daa17,"English Language, Geography, Biology, Chemistry, Commerce","A1, D7, A1, C4, E8","Geography, Literature in English, Economics, Commerce",306,150,70,73.25,59.75,ND Accountancy
bc73aef2,"Commerce, Biology, Economics, English Language, Physics","B2, D7, A1, B2, D7","Mathematics, Chemistry, Biology, English Language",265,150,45,55.62,50,ND Printing Technology
68010816,"Physics, Mathematics, Geography, Biology, English Language","F9, D7, F9, C6, C5","Literature in English, Physics, English Language, Government",185,150,48,47.12,56.75,None
cecc93e7,"Financial Accounting, Government, Economics, Civic Education, Biology","B3, B3, C5, C4, D7","Mathematics, Literature in English, English Language, Economics",288,160,48,60,50,B.Sc Biology Education
2e6c3aca,"Civic Education, Biology, Government, Financial Accounting, Agricultural Science","F9, F9, C5, D7, F9","Literature in English, English Language, Mathematics, Chemistry",219,150,35,44.88,61.75,None
596af294,"Biology, Civic Education, English Language, Commerce, Agricultural Science","C6, F9, C6, F9, F9","Government, Biology, Literature in English, Mathematics",261,150,100,82.62,59.25,ND Mechatronics Engineering
459d24dd,"Geography, Agricultural Science, English Language, Government, Chemistry","D7, C5, A1, E8, A1","Geography, Chemistry, Economics, Commerce",263,160,23,44.38,50,None
d6c87735,"Commerce, Geography, Biology, Civic Education, Physics","D7, D7, C6, F9, C5","Geography, Mathematics, Government, Economics",284,150,97,84,54,ND Hospitality Management
bfe5a624,"Chemistry, Biology, Economics, English Language, Government","F9, D7, B2, E8, F9","Physics, English Language, Geography, Mathematics",270,160,85,76.25,50,B.Sc Art Education
c3996ba7,"Agricultural Science, Chemistry, Geography, English Language, Mathematics","A1, C5, C4, F9, C4","English Language, Literature in English, Mathematics, Physics",163,160,34,37.38,50,None
a9228baa,"Economics, Mathematics, English Language, Financial Accounting, Physics","B3, F9, B2, D7, F9","English Language, Mathematics, Literature in English, Physics",152,150,87,62.5,50.63,ND Building Technology
f1394771,"Economics, Mathematics, Physics, Geography, English Language","C5, F9, C4, B3, B3","Mathematics, Government, Geography, Chemistry",199,160,68,58.88,50,B.Sc Industrial Technical Education
3f745248,"Commerce, Physics, Chemistry, Agricultural Science, Civic Education","A1, D7, B3, E8, C5","Economics, Biology, Government, Literature in English",160,150,60,50,50,ND Agricultural Technology
22c8ea0e,"Economics, Government, Commerce, Physics, Agricultural Science","C6, B2, E8, C4, D7","Mathematics, Literature in English, Chemistry, Economics",181,160,63,54.12,50,B.Sc Industrial Technical Education
5884c57c,"Commerce, Government, Economics, Literature in English, Financial Accounting","C5, C4, D7, D7, D7","Government, English Language, Geography, Commerce",187,150,83,64.88,54,ND Hospitality Management
4dd91843,"Geography, English Language, Financial Accounting, Mathematics, Physics","B2, F9, B2, E8, F9","Literature in English, Economics, Biology, Geography",254,150,85,74.25,54.38,ND Banking & Finance
86d5af86,"Physics, Economics, Financial Accounting, Biology, Civic Education","D7, C4, B2, F9, C5","Biology, Economics, Literature in English, Chemistry",200,150,93,71.5,50,ND Statistics
95a287ff,"Physics, Financial Accounting, Civic Education, Geography, Agricultural Science","F9, C6, B2, B3, C5","Economics, Chemistry, Commerce, English Language",163,150,51,45.88,58.5,None
401b7778,"Geography, Mathematics, Literature in English, English Language, Civic Education","D7, C6, B2, C5, C6","Biology, Mathematics, Economics, Government",259,160,69,66.88,50,B.Sc Physics Education
acccc7a1,"English Language, Government, Agricultural Science, Biology, Civic Education","D7, D7, F9, C5, E8","Mathematics, Chemistry, Biology, Physics",305,160,54,65.12,50,B.Sc Integrated Science
5d164745,"Mathematics, Civic Education, Agricultural Science, Literature in English, Economics","C6, E8, A1, C4, B2","English Language, Commerce, Government, Chemistry",265,160,58,62.12,50,B.Sc Mathematics Education
69848341,"Mathematics, Commerce, Geography, Civic Education, Economics","C6, C4, C6, D7, F9","Physics, Government, Biology, Geography",217,150,74,64.12,50,ND Leisure & Tourism
fcea839b,"Geography, Biology, Economics, Financial Accounting, English Language","F9, C4, C6, B2, A1","Commerce, Chemistry, Mathematics, Biology",288,150,32,52,50,ND Textile Technology
355c3e5e,"Geography, Physics, Mathematics, Financial Accounting, English Language","E8, C4, C6, E8, B3","Government, Mathematics, Literature in English, Economics",276,150,43,56,59.25,None
d88b921b,"Literature in English, Government, Commerce, English Language, Geography","A1, D7, A1, F9, F9","Mathematics, Government, Physics, Commerce",330,150,48,65.25,50,ND Printing Technology
cff49c50,"Economics, Mathematics, Literature in English, Government, Geography","C4, C5, D7, C6, C5","Geography, Chemistry, Commerce, Government",244,150,92,76.5,51.5,ND Industrial Maintenance Engineering
ae9f7a0c,"Physics, Agricultural Science, Mathematics, Financial Accounting, Civic Education","B3, F9, B2, F9, B2","Chemistry, English Language, Literature in English, Biology",206,150,34,42.75,54.75,None
f352cb55,"Geography, Civic Education, Agricultural Science, English Language, Chemistry","C4, C5, C4, C5, B2","Physics, English Language, Chemistry, Geography",178,150,21,32.75,50.63,None
399f4db9,"Mathematics, Geography, Economics, Financial Accounting, Civic Education","C6, D7, B2, C4, F9","Chemistry, English Language, Physics, Mathematics",232,150,40,49,55.88,None
4985a009,"Biology, Chemistry, Economics, Physics, Agricultural Science","D7, C4, B2, B2, B3","Chemistry, Geography, English Language, Mathematics",260,150,91,78,54.75,ND Marine Engineering
2fff9422,"Geography, Literature in English, Mathematics, Biology, Physics","F9, F9, E8, B2, B3","Mathematics, Economics, Commerce, Physics",189,160,71,59.12,50,B.Sc Industrial Technical Education
f3a2cfbc,"Agricultural Science, Literature in English, Biology, Civic Education, Geography","F9, B2, C4, B2, B3","Chemistry, Literature in English, Geography, Economics",244,150,27,44,51.5,None
a611be32,"Mathematics, Economics, Commerce, Chemistry, Civic Education","B2, C6, F9, C5, E8","Literature in English, Geography, Physics, Economics",272,150,45,56.5,59.75,None
3480245,"Civic Education, Commerce, Economics, Government, Biology","E8, D7, C6, C5, B3","Physics, Literature in English, Geography, Biology",240,150,90,75,56.5,ND Office Technology & Mgt
5e303b89,"Physics, Literature in English, Commerce, Agricultural Science, Biology","C6, D7, C6, C5, C5","Geography, Physics, Chemistry, Commerce",297,160,38,56.12,50,B.Sc Physics Education
25cea360,"Government, Economics, Agricultural Science, Civic Education, Physics","F9, E8, C4, C5, C6","Biology, Physics, Geography, Economics",246,150,47,54.25,50,ND Printing Technology
aa413815,"Commerce, Literature in English, Agricultural Science, Government, Biology","B3, C4, C4, C5, A1","Geography, Commerce, Mathematics, Government",185,150,79,62.62,54.38,ND Banking & Finance
82ea2768,"English Language, Commerce, Financial Accounting, Government, Civic Education","E8, E8, A1, C6, C6","Geography, English Language, Physics, Mathematics",244,150,70,65.5,54.38,ND Banking & Finance
6232809e,"Chemistry, Biology, Financial Accounting, Agricultural Science, Commerce","B3, A1, B3, C4, E8","Government, Biology, Chemistry, Commerce",212,150,76,64.5,54,ND Hospitality Management
d360a801,"Government, Physics, Geography, Mathematics, English Language","D7, C6, C5, E8, C4","Biology, Geography, English Language, Literature in English",330,150,30,56.25,55.88,ND Food Technology
27438145,"Physics, Financial Accounting, Agricultural Science, Mathematics, Economics","A1, B2, F9, E8, E8","English Language, Mathematics, Geography, Biology",203,150,51,50.88,50,ND Library &  Information Science
